"vendorNumber","brand","PurchasePrice","ActualPrice","TotalSalesQuantity","TotalSalesDollars","TotalSalesPrice","TotalExciseTax","TotalQuantityPurchase","TotalPurchaseDollars","freightCost","GrossProfit","profitmargin","stockturnover","salestoPurchaseRatio"
1587,18595,32.25,49.99,23,1149.77,349.93,2.57,12,387,6070.09,762.77,66.3410943058177,1.91666666666667,2.9709819121447
2876,23626,6.45,9.99,60,635.4,52.95,6.76,60,387,31.5,248.4,39.0934844192635,1,1.64186046511628
10754,17019,6.45,9.99,65,674.35,92.91,7.3,60,387,28720.52,287.35,42.6114035738118,1.08333333333333,1.74250645994832
10754,21830,32.25,49.99,23,1139.77,539.89,2.56,12,387,28720.52,752.77,66.0457811663757,1.91666666666667,2.94514211886305
10754,42402,6.45,11.99,60,671.4,45.96,6.75,60,387,28720.52,284.4,42.3592493297587,1,1.73488372093023
2000,25593,16.12,24.99,3,68.97,68.97,0.33,24,386.88,19016.59,-317.91,-460.93953892997,0.125,0.178272332506203
7153,19914,4.66,6.99,92,643.08,503.28,10.15,83,386.78,15884.82,256.3,39.8550724637681,1.10843373493976,1.66265060240964
8892,15319,7.89,11.99,33,395.67,83.93,3.7,49,386.61,11595.97,9.06,2.28978694366518,0.673469387755102,1.02343446884457
7153,22744,9.2,13.99,19,265.81,83.94,2.14,42,386.4,15884.82,-120.59,-45.3669914600655,0.452380952380952,0.687914078674948
1392,6212,3.22,4.99,93,464.07,159.68,10.4,120,386.4,79528.99,77.67,16.7366992048613,0.775,1.20100931677019
10754,13181,10.73,15.99,46,735.54,255.84,5.14,36,386.28,28720.52,349.26,47.4834815237785,1.27777777777778,1.90416278347313
10754,22207,10.73,15.99,23,367.77,63.96,2.59,36,386.28,28720.52,-18.51,-5.0330369524431,0.638888888888889,0.952081391736564
3664,2295,64.28,89.99,10,899.9,179.98,7.87,6,385.68,30234.42,514.22,57.1419046560729,1.66666666666667,2.33328147687202
10754,5467,14.28,19.99,20,399.8,199.9,15.76,27,385.56,28720.52,14.24,3.56178089044521,0.740740740740741,1.03693329183525
3252,20445,6.53,9.99,46,459.54,239.76,5.11,59,385.27,61966.91,74.27,16.161813987901,0.779661016949153,1.1927738988242
10754,23780,55.03,81.99,28,2295.72,1475.82,3.11,7,385.21,28720.52,1910.51,83.2205146969143,4,5.95965836816282
2000,23230,9.39,13.99,571,7988.29,4155.03,63.48,41,384.99,19016.59,7603.3,95.1805705601574,13.9268292682927,20.7493441388088
4425,13321,3.26,4.99,118,588.82,139.72,13.26,118,384.68,144929.24,204.14,34.6693386773547,1,1.53067484662577
3664,4005,31.99,39.99,13,519.87,239.94,10.24,12,383.88,30234.42,135.99,26.1584626925962,1.08333333333333,1.35425132854017
4425,23473,10.66,17.49,7,122.43,69.96,0.77,36,383.76,144929.24,-261.33,-213.452585150698,0.194444444444444,0.319027517198249
9819,19739,7.99,11.99,24,287.76,119.9,2.68,48,383.52,14836.57,-95.76,-33.2777314428691,0.5,0.750312891113892
10754,38110,3.99,5.99,95,569.05,137.77,10.64,96,383.04,28720.52,186.01,32.6878130217028,0.989583333333333,1.48561507936508
653,40560,7.09,12.99,54,617.46,56.95,6.08,54,382.86,8014.98,234.6,37.9943640073851,1,1.61275662121924
1003,42437,6.16,8.99,47,422.53,179.8,10.52,62,381.92,10.53,40.61,9.61115187087307,0.758064516129032,1.10633116883117
1392,2024,4.44,5.99,445,2665.55,1922.79,174.22,86,381.84,79528.99,2283.71,85.6750014068391,5.17441860465116,6.9808034778965
2242,23167,15.89,29.99,17,347.83,289.86,7.65,24,381.36,7982.65,-33.53,-9.63976655262629,0.708333333333333,0.912077826725404
4425,14671,10.59,15.99,36,575.64,15.99,4.05,36,381.24,144929.24,194.4,33.7711069418386,1,1.50991501416431
516,7375,3.97,5.99,91,545.09,179.7,10.15,96,381.12,8510.41,163.97,30.0812709827735,0.947916666666667,1.43023194794291
2000,26561,7.94,11.99,2,21.98,10.99,0.22,48,381.12,19016.59,-359.14,-1633.93994540491,0.0416666666666667,0.0576721242653233
90024,24717,7.94,11.99,38,455.62,59.95,4.27,48,381.12,2802.64,74.5,16.3513454194285,0.791666666666667,1.19547649034425
9552,23990,8.66,12.99,181,2278.19,1370.9,20.07,44,381.04,55551.82,1897.15,83.2744415522849,4.11363636363636,5.97887360906991
10754,18467,31.75,46.99,12,563.88,281.94,1.34,12,381,28720.52,182.88,32.4324324324324,1,1.48
17035,8618,17.31,25.99,13,337.87,233.91,13.65,22,380.82,123780.22,-42.95,-12.7119898185693,0.590909090909091,0.88721705792763
9552,23395,6.45,9.99,903,9021.97,3397.1,100.87,59,380.55,55551.82,8641.42,95.7819633627689,15.3050847457627,23.7077125213507
2000,23290,42.2,64.99,10,649.9,519.92,1.11,9,379.8,19016.59,270.1,41.5602400369288,1.11111111111111,1.71116377040548
660,5513,7.91,10.99,48,527.52,329.7,88.23,48,379.68,17932.33,147.84,28.0254777070064,1,1.38938053097345
3252,6383,3.33,4.99,151,753.49,214.57,16.88,114,379.62,61966.91,373.87,49.618442182378,1.32456140350877,1.98485327432696
7153,6545,94.88,129.99,13,1689.87,1299.9,10.24,4,379.52,15884.82,1310.35,77.5414676868635,3.25,4.45265071669477
3252,3931,0.79,0.99,415,410.85,117.81,21.65,480,379.2,61966.91,31.65,7.70354143848121,0.864583333333333,1.08346518987342
9165,13550,34.45,52.99,18,917.82,458.91,1.38,11,378.95,68054.7,538.87,58.71194787649,1.63636363636364,2.42200818049875
3960,8438,0.72,0.99,1816,1797.84,556.38,94.16,526,378.72,257032.07,1419.12,78.9347216659992,3.45247148288973,4.74714828897338
7153,24060,15.78,23.99,3,71.97,47.98,0.33,24,378.72,15884.82,-306.75,-426.219258024177,0.125,0.190034854245881
90011,25794,7.89,11.99,44,584.56,163.88,4.93,48,378.72,238.61,205.84,35.212809634597,0.916666666666667,1.54351499788762
10754,24054,10.52,15.99,26,415.74,47.97,2.92,36,378.72,28720.52,37.02,8.90460383893781,0.722222222222222,1.09775031685678
4425,40444,8.05,11.99,47,563.53,59.95,5.29,47,378.35,144929.24,185.18,32.860717264387,1,1.48944099378882
7153,11424,8.05,11.99,31,371.69,299.75,3.43,47,378.35,15884.82,-6.65999999999997,-1.79181576044552,0.659574468085106,0.982397251222413
9165,19169,5.4,7.99,580,4634.2,2476.9,64.44,70,378,68054.7,4256.2,91.8432523412887,8.28571428571429,12.2597883597884
9165,26490,3.92,5.99,96,575.04,77.87,10.78,96,376.32,68054.7,198.72,34.5575959933222,1,1.5280612244898
9552,18671,14.47,21.99,5,109.95,87.96,0.55,26,376.22,55551.82,-266.27,-242.173715325148,0.192307692307692,0.292249215884323
1650,20088,10.45,15.99,36,575.64,47.97,4.05,36,376.2,211.97,199.44,34.6466541588493,1,1.53014354066986
4425,20880,31.33,46.99,21,986.79,234.95,2.35,12,375.96,144929.24,610.83,61.9007083574013,1.75,2.62472071496968
10754,21698,5.22,7.99,61,487.39,127.84,6.83,72,375.84,28720.52,111.55,22.8872155768481,0.847222222222222,1.2968018305662
8112,36307,15.64,22.99,24,551.76,183.92,2.68,24,375.36,48347.26,176.4,31.970421922575,1,1.46994884910486
7245,206,12.94,17.99,13,233.87,197.89,13.65,29,375.26,38994.78,-141.39,-60.4566639586095,0.448275862068966,0.62322123327826
1650,21564,10.4,15.49,19,291.31,231.35,2.1,36,374.4,211.97,-83.09,-28.5228794068175,0.527777777777778,0.778071581196581
653,23260,4.51,6.99,188,1309.52,503.08,21,83,374.33,8014.98,935.19,71.4147168428126,2.26506024096386,3.49830363582935
9819,13528,12.9,19.99,27,539.73,199.9,3.01,29,374.1,14836.57,165.63,30.6875660052248,0.931034482758621,1.44274258219727
9165,25374,5.19,7.99,72,575.28,231.71,8.05,72,373.68,68054.7,201.6,35.0438047559449,1,1.53949903660886
8892,16257,3.89,5.99,91,545.09,137.77,10.2,96,373.44,11595.97,171.65,31.490212625438,0.947916666666667,1.45964545844045
4425,24309,15.53,22.99,6,137.94,91.96,0.66,24,372.72,144929.24,-234.78,-170.204436711614,0.25,0.370090148100451
3252,46373,11.64,16.99,32,543.68,50.97,24,32,372.48,61966.91,171.2,31.489111241907,1,1.45962199312715
3252,19375,12.41,17.99,21,335.79,79.95,9.45,30,372.3,61966.91,-36.5099999999999,-10.8728669704279,0.7,0.901933924254633
7153,23554,10.34,14.99,18,291.82,225.86,1.99,36,372.24,15884.82,-80.42,-27.558083750257,0.5,0.783956587148076
5992,603,5.03,6.99,75,524.25,139.8,78.75,74,372.22,1567.85,152.03,28.9995231282785,1.01351351351351,1.40844124442534
2000,19045,18.61,26.99,59,1684.41,799.72,6.57,20,372.2,19016.59,1312.21,77.9032420847656,2.95,4.52555077915099
9744,19518,10.32,19.99,14,298.86,277.87,1.54,36,371.52,3999.93,-72.66,-24.3123870708693,0.388888888888889,0.804425064599483
9552,24452,7.58,12.99,170,1984.3,1000.13,18.87,49,371.42,55551.82,1612.88,81.2820642040014,3.46938775510204,5.3424694416025
9552,36045,5.15,7.99,75,559.25,181.76,8.39,72,370.8,55551.82,188.45,33.6969155118462,1.04166666666667,1.50822545846818
9165,18767,10.27,14.99,42,629.58,464.69,4.65,36,369.72,68054.7,259.86,41.2751358048223,1.16666666666667,1.70285621551444
90047,15510,14.19,21.99,22,467.78,251.88,2.44,26,368.94,1457.73,98.84,21.1295908332977,0.846153846153846,1.26790263999566
4425,21320,7.09,10.99,121,1329.79,758.31,13.44,52,368.68,144929.24,961.11,72.2753216673309,2.32692307692308,3.60689486817837
90047,38301,7.09,11.99,43,515.57,155.87,4.81,52,368.68,1457.73,146.89,28.4907965940609,0.826923076923077,1.39842139524791
1392,799,10.23,12.99,47,610.53,155.88,49.35,36,368.28,79528.99,242.25,39.6786398702766,1.30555555555556,1.65778755294884
9552,24646,5.94,16.99,217,1907.43,527.4,24.35,62,368.28,55551.82,1539.15,80.6923451974647,3.5,5.17929292929293
8112,2928,73.52,99.99,21,2099.79,1599.84,16.57,5,367.6,48347.26,1732.19,82.4934874439825,4.2,5.71215995647443
1650,21491,10.2,14.99,18,269.82,89.94,2.01,36,367.2,211.97,-97.3800000000001,-36.0907271514343,0.5,0.734803921568627
8892,18553,10.2,14.99,24,359.76,194.87,2.67,36,367.2,11595.97,-7.44000000000005,-2.06804536357573,0.666666666666667,0.979738562091503
9552,43027,10.2,14.99,24,359.76,29.98,2.7,36,367.2,55551.82,-7.44000000000005,-2.06804536357573,0.666666666666667,0.979738562091503
10754,10706,6.12,8.99,52,467.48,98.89,5.82,60,367.2,28720.52,100.28,21.4511850774365,0.866666666666667,1.27309368191721
9552,21426,12.66,23.99,58,1383.42,711.7,6.48,29,367.14,55551.82,1016.28,73.4614216940625,2,3.76809936264095
9815,16809,7.79,11.99,37,443.63,263.78,8.27,47,366.13,27100.41,77.5,17.4695128823569,0.787234042553192,1.21167344932128
2000,4453,10.76,16.99,279,3642.21,2231.28,219.92,34,365.84,19016.59,3276.37,89.9555489661497,8.20588235294118,9.9557456811721
4692,19798,2.73,5.99,200,860,204.56,11.25,134,365.82,9139.38,494.18,57.4627906976744,1.49253731343284,2.35088294789787
9552,31157,15.23,24.99,36,847.64,289.88,4.02,24,365.52,55551.82,482.12,56.8779198716436,1.5,2.318997592471
3960,3014,10.15,12.99,31,402.69,259.8,24.41,36,365.4,257032.07,37.29,9.26022498696268,0.861111111111111,1.10205254515599
9165,4105,5.07,6.99,1285,8982.15,5710.83,65.28,72,365.04,68054.7,8617.11,95.9359396135669,17.8472222222222,24.6059335963182
7239,9439,21.47,28.99,100,3251,2047.37,78.8,17,364.99,16978.67,2886.01,88.7729929252538,5.88235294117647,8.90709334502315
4425,23398,12.16,17.99,13,233.87,125.93,1.46,30,364.8,144929.24,-130.93,-55.9840937272844,0.433333333333333,0.64109100877193
4425,25206,60.8,89.99,40,3599.6,1979.78,4.46,6,364.8,144929.24,3234.8,89.865540615624,6.66666666666667,9.86732456140351
9552,25273,10.13,14.99,14,209.86,44.97,1.57,36,364.68,55551.82,-154.82,-73.772991518155,0.388888888888889,0.575463419984644
90011,21379,10.13,14.99,11,158.89,116.92,1.22,36,364.68,238.61,-205.79,-129.517276102964,0.305555555555556,0.435697049468027
90017,25747,5.06,7.49,60,449.4,97.37,6.73,72,364.32,80.03,85.08,18.931909212283,0.833333333333333,1.23353096179183
9552,20772,25.99,38.99,97,3782.03,1793.54,10.82,14,363.86,55551.82,3418.17,90.3792407781006,6.92857142857143,10.394190073105
3252,7344,7.74,12.99,291,3198.09,2439.78,113.95,47,363.78,61966.91,2834.31,88.6250855979663,6.19148936170213,8.79127494639617
7153,21584,19.07,28.99,3,86.97,86.97,0.33,19,362.33,15884.82,-275.36,-316.614924686674,0.157894736842105,0.240029807081942
9165,10625,45.26,66.99,42,2855.58,1969.71,4.66,8,362.08,68054.7,2493.5,87.3202641845089,5.25,7.88659964648696
7153,3441,18.04,23.99,50,1199.5,719.7,39.42,20,360.8,15884.82,838.7,69.9208003334723,2.5,3.32455654101996
10754,50354,30.06,45.99,5,229.95,229.95,0.55,12,360.72,28720.52,-130.77,-56.8688845401174,0.416666666666667,0.6374750499002
9552,17493,8.38,13.99,31,429.69,249.82,3.44,43,360.34,55551.82,69.35,16.1395424608439,0.720930232558139,1.1924571238275
6213,849,7.35,9.99,68,679.32,589.41,71.4,49,360.15,9621.58,319.17,46.9837484543367,1.38775510204082,1.88621407746772
90024,23935,9.73,14.99,49,742.51,532.65,5.42,37,360.01,2802.64,382.5,51.5144577177412,1.32432432432432,2.06247048693092
10754,21461,39.99,57.99,40,2319.6,1391.76,4.43,9,359.91,28720.52,1959.69,84.4839627521987,4.44444444444444,6.4449445694757
17033,11077,19.99,28.99,36,1043.64,492.83,4.02,18,359.82,549.55,683.82,65.5225939979303,2,2.90045022511256
3252,46146,6.66,9.99,54,557.46,92.91,12.15,54,359.64,61966.91,197.82,35.4859541491766,1,1.55005005005005
3960,3186,9.99,12.99,36,467.64,246.81,28.36,36,359.64,257032.07,108,23.094688221709,1,1.3003003003003
7153,26204,9.99,14.99,25,374.75,179.88,2.78,36,359.64,15884.82,15.11,4.03202134756505,0.694444444444444,1.04201423645868
7153,26205,9.99,14.99,12,179.88,104.93,1.32,36,359.64,15884.82,-179.76,-99.9332888592395,0.333333333333333,0.500166833500167
17037,26713,9.99,15.49,13,201.37,30.98,1.46,36,359.64,358.03,-158.27,-78.5966131995828,0.361111111111111,0.559921032143254
2000,19825,51.36,74.99,14,1049.86,449.94,1.57,7,359.52,19016.59,690.34,65.7554340578744,2,2.92017133956386
4425,25003,32.65,47.99,45,2159.55,1391.71,4.97,11,359.15,144929.24,1800.4,83.3692204394434,4.09090909090909,6.0129472365307
653,19259,7.48,10.99,48,503.52,81.92,5.39,48,359.04,8014.98,144.48,28.6939942802669,1,1.4024064171123
9744,19368,14.96,24.99,17,418.83,296.88,1.88,24,359.04,3999.93,59.79,14.2754816990187,0.708333333333333,1.16652740641711
90024,25355,14.96,21.99,2,43.98,43.98,0.22,24,359.04,2802.64,-315.06,-716.37107776262,0.0833333333333333,0.122493315508021
653,2616,14.95,21.99,24,529.76,419.81,18.93,24,358.8,8014.98,170.96,32.2712171549381,1,1.47647714604236
4425,23195,27.58,39.99,58,2319.42,1079.73,6.46,13,358.54,144929.24,1960.88,84.5418251114503,4.46153846153846,6.46906900206393
1392,11313,3.35,4.99,57,284.43,209.58,6.3,107,358.45,79528.99,-74.02,-26.0239777801216,0.532710280373832,0.793499790765797
4950,20969,8.72,12.99,32,415.68,246.81,3.56,41,357.52,1610,58.16,13.991531947652,0.780487804878049,1.1626762139181
90047,16311,29.79,44.99,12,479.88,39.99,1.35,12,357.48,1457.73,122.4,25.5063765941485,1,1.34239677744209
1003,46508,5.95,8.99,60,539.4,89.9,13.5,60,357,10.53,182.4,33.8153503893215,1,1.5109243697479
90047,18539,12.74,19.99,29,579.71,39.98,3.26,28,356.72,1457.73,222.99,38.4657846164462,1.03571428571429,1.62511213276519
17035,1037,15.5,24.99,94,2005.06,1284.4,74.11,23,356.5,123780.22,1648.56,82.219983441892,4.08695652173913,5.62429172510519
9165,22906,3.87,16.99,96,546.24,142.25,10.75,92,356.04,68054.7,190.2,34.8198594024605,1.04347826086957,1.53420963936636
1392,4354,44.44,59.99,4,239.96,119.98,3.14,8,355.52,79528.99,-115.56,-48.1580263377229,0.5,0.67495499549955
4425,2776,32.3,41.99,78,3275.22,1889.55,61.46,11,355.3,144929.24,2919.92,89.1518737672584,7.09090909090909,9.21818181818182
6215,20954,10.45,16.79,115,1838.85,863.46,6.59,34,355.3,365.61,1483.55,80.6781412295728,3.38235294117647,5.17548550520687
9552,22828,59.2,89.99,63,5669.37,3869.57,6.97,6,355.2,55551.82,5314.17,93.7347535969605,10.5,15.9610641891892
90024,20213,9.86,14.99,34,509.66,359.76,3.77,36,354.96,2802.64,154.7,30.3535690460307,0.944444444444444,1.43582375478927
10754,13575,5.91,8.99,40,359.6,62.93,4.49,60,354.6,28720.52,4.99999999999994,1.39043381535037,0.666666666666667,1.01410039481105
9165,23856,14.76,21.99,3,65.97,43.98,0.33,24,354.24,68054.7,-288.27,-436.971350613915,0.125,0.186229674796748
90024,23937,14.76,21.99,6,131.94,87.96,0.66,24,354.24,2802.64,-222.3,-168.485675306958,0.25,0.372459349593496
8892,22898,8.05,11.99,116,1390.84,659.45,12.93,44,354.2,11595.97,1036.64,74.5333755140778,2.63636363636364,3.92670807453416
10754,43323,13.07,19.99,27,719.73,119.95,3.04,27,352.89,28720.52,366.84,50.9691134175316,1,2.03953073195613
4425,3995,29.4,39.99,12,479.88,39.99,9.45,12,352.8,144929.24,127.08,26.4816204051013,1,1.36020408163265
7153,23044,5.88,8.99,48,431.52,305.66,5.32,60,352.8,15884.82,78.72,18.2424916573971,0.8,1.22312925170068
7153,26203,9.8,14.99,12,179.88,134.91,1.33,36,352.8,15884.82,-172.92,-96.1307538358906,0.333333333333333,0.509863945578231
9552,13688,4.19,12.99,84,1137.16,203.84,9.42,84,351.96,55551.82,785.2,69.0492103134124,1,3.23093533356063
1650,20093,14.66,23.99,24,575.76,47.98,2.7,24,351.84,211.97,223.92,38.8912046686119,1,1.63642564802183
660,4816,9.77,12.99,36,467.64,12.99,28.35,36,351.72,17932.33,115.92,24.788298691301,1,1.32958034800409
9552,15366,5.86,8.49,38,322.62,59.43,4.27,60,351.6,55551.82,-28.98,-8.98270411009856,0.633333333333333,0.917576791808874
10754,12538,7.48,10.99,46,505.54,318.71,5.1,47,351.56,28720.52,153.98,30.458519602801,0.978723404255319,1.43799067015588
90011,16178,5.95,9.99,105,1108.95,515.52,11.71,59,351.05,238.61,757.9,68.3439289417918,1.77966101694915,3.15895171627973
4692,25055,116.88,179.99,10,1799.9,1259.93,1.11,3,350.64,9139.38,1449.26,80.518917717651,3.33333333333333,5.13318503308236
7749,20224,38.95,59.99,15,899.85,119.98,1.69,9,350.55,91.5,549.3,61.0435072512085,1.66666666666667,2.56696619597775
7245,1039,10.31,14.99,356,4549.44,2829.8,280.51,34,350.54,38994.78,4198.9,92.2948758528522,10.4705882352941,12.978376219547
4425,25008,19.47,29.99,34,1019.66,839.72,3.76,18,350.46,144929.24,669.2,65.6297197104917,1.88888888888889,2.90949038406666
9552,26838,12.98,19.99,3,44.97,14.99,0.34,27,350.46,55551.82,-305.49,-679.319546364243,0.111111111111111,0.128317068995035
17037,20659,12.98,19.99,20,399.8,299.85,2.21,27,350.46,358.03,49.34,12.3411705852926,0.740740740740741,1.14078639502368
90017,25545,19.47,29.99,12,359.88,119.96,1.35,18,350.46,80.03,9.42000000000002,2.61753917972658,0.666666666666667,1.02687895908235
4425,19658,9.73,14.99,63,944.37,509.66,7.01,36,350.28,144929.24,594.09,62.9086057371581,1.75,2.69604316546763
7153,13358,9.73,14.99,8,119.92,89.94,0.88,36,350.28,15884.82,-230.36,-192.09472981988,0.222222222222222,0.342354687678429
9744,39868,9.45,13.99,10,148.9,103.93,1.1,37,349.65,3999.93,-200.75,-134.82202820685,0.27027027027027,0.425854425854426
9165,23018,7.28,10.99,29,325.71,281.75,3.2,48,349.44,68054.7,-23.73,-7.28562217923921,0.604166666666667,0.932091346153846
9552,24104,5.82,8.49,24,203.76,8.49,2.7,60,349.2,55551.82,-145.44,-71.3780918727915,0.4,0.583505154639175
4425,34074,29.05,42.99,6,257.94,42.99,0.68,12,348.6,144929.24,-90.66,-35.1477087694813,0.5,0.739931153184165
3252,22396,58.06,89.99,3,269.97,179.98,0.33,6,348.36,61966.91,-78.39,-29.0365596177353,0.5,0.774974164657251
4425,26439,38.7,59.99,9,539.91,179.97,2.04,9,348.3,144929.24,191.61,35.4892482080347,1,1.55012919896641
653,20472,4.83,7.49,72,575.28,39.95,8.1,72,347.76,8014.98,227.52,39.549436795995,1,1.65424430641822
3252,18855,4.14,6.29,60,339.7,115.19,6.7,84,347.76,61966.91,-8.06,-2.37268177803945,0.714285714285714,0.976823096388314
9815,12496,4.83,8.99,63,536.87,273.67,7,72,347.76,27100.41,189.11,35.224542254177,0.875,1.54379457096848
3252,16939,3.28,4.99,94,469.06,109.78,10.54,106,347.68,61966.91,121.38,25.8772864878694,0.886792452830189,1.34911412793373
7749,19617,86.89,125.99,13,1637.87,1007.92,1.44,4,347.56,91.5,1290.31,78.779756635142,3.25,4.71248129819312
4425,19392,9.93,14.99,112,1896.88,1049.38,12.47,35,347.55,144929.24,1549.33,81.6778077685462,3.2,5.45786217810387
4692,25086,24.82,35.99,58,2087.42,1223.66,6.42,14,347.48,9139.38,1739.94,83.3536135516571,4.14285714285714,6.00730977322436
4425,21757,9.65,13.99,13,181.87,83.94,1.46,36,347.4,144929.24,-165.53,-91.0155605652389,0.361111111111111,0.523517559009787
7153,24064,9.65,13.99,15,209.85,27.98,1.69,36,347.4,15884.82,-137.55,-65.5468191565404,0.416666666666667,0.60405872193437
8892,26347,9.65,13.99,20,279.8,251.82,2.2,36,347.4,11595.97,-67.6,-24.1601143674053,0.555555555555556,0.805411629245826
7153,23950,7.38,10.99,318,3494.82,1725.43,35.37,47,346.86,15884.82,3147.96,90.0750253231926,6.76595744680851,10.0755924580522
9165,39792,43.22,66.99,5,334.95,334.95,0.55,8,345.76,68054.7,-10.81,-3.2273473652784,0.625,0.968735539102268
90011,25349,9.86,14.99,0,0,0,0,35,345.1,238.61,-345.1,-Inf,0,0
2000,19228,14.37,21.99,24,527.76,43.98,2.7,24,344.88,19016.59,182.88,34.6521145975443,1,1.53027139874739
10754,19444,9.58,13.99,36,503.64,27.98,4.05,36,344.88,28720.52,158.76,31.5225160829164,1,1.46033402922756
653,16679,7.18,10.99,28,309.72,56.95,3.14,48,344.64,8014.98,-34.92,-11.2746997287873,0.583333333333333,0.898676880222841
2000,19841,114.83,177.99,3,533.97,177.99,0.34,3,344.49,19016.59,189.48,35.4851396145851,1,1.55003047983976
9552,13375,11.48,16.99,4,67.96,50.97,0.44,30,344.4,55551.82,-276.44,-406.768687463214,0.133333333333333,0.19732868757259
